"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AY1","AY2","GA1","GA2","GA3","GE1","GF1","KA1","MA1","MD1","MW1","OD1","REM","EQD"
"56586099999","2019-03-11T09:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","160,1,N,0020,1","99999,9,9,N","023000,1,9,9","+0136,1","+0039,1","99999,9",,,,,,,,,,,"99999,9,08022,1","7,1,033,1,+999,9",,,"SYN05256586 32673 01602 10136 20039 38022 57033 333 00101=",
"56586099999","2019-03-11T12:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","020,1,N,0010,1","99999,9,9,N","017000,1,9,9","+0104,1","+0048,1","99999,9",,,,,,,,,,,"99999,9,08029,1","2,1,007,1,+999,9",,,"SYN05256586 32967 00201 10104 20048 38029 52007 333 05103=",
"56586099999","2019-03-11T18:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","360,1,N,0030,1","00240,1,W,N","015000,1,9,9","+0079,1","+0060,1","99999,9",,,,,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9","120,M,+0148,1","99999,9,08053,1","2,1,002,1,+999,9",,,"SYN05856586 32/65 93603 10079 20060 38053 52002 333 05102 10148=",
"56586099999","2019-03-11T21:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","360,1,N,0010,1","99999,9,9,9","018000,1,9,9","+0075,1","+0055,1","99999,9","06,9999,9,9","24,9999,9,9",,,,,,,,,"99999,9,08041,1","7,1,012,1,-020,1",,,"SYN004BUFR",
"56586099999","2019-03-12T00:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","020,1,N,0010,1","99999,9,9,N","020000,1,9,9","+0070,1","+0056,1","99999,9","24,0000,9,1",,,,"08,1,+00450,1,99,9",,,"9,MSL   ,+99999,+99999","08,99,1,08,1,99,9,00450,1,99,9,99,9",,"99999,9,08049,1","2,1,008,1,+999,9",,,"SYN07056586 32470 80201 10070 20056 38049 52008 88/// 333 05302 30046 79999=","Q01  00002PRCP24"
"56586099999","2019-03-12T03:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","017000,1,9,9","+0093,1","+0057,1","99999,9",,,,,"08,1,+00450,1,99,9",,,"9,MSL   ,+99999,+99999","08,99,1,08,1,99,9,00450,1,99,9,99,9",,"99999,9,08054,1","2,1,005,1,+999,9",,,"SYN04856586 32467 80000 10093 20057 38054 52005 88///=",
"56586099999","2019-03-12T06:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","200,1,N,0010,1","99999,9,9,N","011000,1,9,9","+0118,1","+0052,1","99999,9",,,,,"08,1,+00450,1,99,9",,,"9,MSL   ,+99999,+99999","08,99,1,08,1,99,9,00450,1,99,9,99,9","240,N,+0070,1","99999,9,08032,1","7,1,022,1,+999,9",,,"SYN06456586 32461 82001 10118 20052 38032 57022 88/// 333 05201 20070=",
"56586099999","2019-03-12T09:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","250,1,N,0010,1","99999,9,9,N","012000,1,9,9","+0137,1","+0048,1","99999,9",,,,,"07,1,+01250,1,99,9",,,"9,MSL   ,+99999,+99999","07,99,1,07,1,99,9,01250,1,99,9,99,9",,"99999,9,08006,1","7,1,026,1,+999,9",,,"SYN05856586 32662 72501 10137 20048 38006 57026 87/// 333 05200=",
"56586099999","2019-03-12T12:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","040,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0092,1","+0061,1","99999,9",,,,,"02,1,+01250,1,99,9",,,"9,MSL   ,+99999,+99999","02,99,1,02,1,99,9,01250,1,99,9,99,9",,"99999,9,08013,1","2,1,007,1,+999,9",,,"SYN05856586 32660 20401 10092 20061 38013 52007 82/// 333 05251=",
"56586099999","2019-03-12T18:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","340,1,N,0020,1","00240,1,W,N","025000,1,9,9","+0075,1","+0058,1","99999,9",,,,,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9","120,M,+0141,1","99999,9,08043,1","2,1,002,1,+999,9",,,"SYN05856586 32/75 93402 10075 20058 38043 52002 333 05100 10141=",
"56586099999","2019-03-12T21:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","360,1,N,0010,1","00240,1,W,N","028000,1,9,9","+0072,1","+0057,1","99999,9",,,,,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9",,"99999,9,08029,1","7,1,014,1,+999,9",,,"SYN05256586 32/78 93601 10072 20057 38029 57014 333 05100=",
"56586099999","2019-03-13T00:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","020000,1,9,9","+0075,1","+0058,1","99999,9",,,,,"08,1,+00450,1,99,9",,,"9,MSL   ,+99999,+99999","08,99,1,08,1,99,9,00450,1,99,9,99,9",,"99999,9,08041,1","2,1,012,1,+999,9",,,"SYN05856586 32470 80000 10075 20058 38041 52012 88/// 333 05101=",
"56586099999","2019-03-13T03:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","290,1,N,0010,1","99999,9,9,N","011000,1,9,9","+0119,1","+0062,1","99999,9",,,,,"05,1,+00450,1,99,9",,,"9,MSL   ,+99999,+99999","05,99,1,05,1,99,9,00450,1,99,9,99,9",,"99999,9,08050,1","2,1,009,1,+999,9",,,"SYN04856586 32461 52901 10119 20062 38050 52009 85///=",
"56586099999","2019-03-13T06:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","090,1,N,0010,1","22000,1,9,N","016000,1,9,9","+0167,1","+0053,1","99999,9",,,,,"01,1,+01250,1,99,9",,,"9,MSL   ,+99999,+99999","01,99,1,01,1,99,9,01250,1,99,9,99,9","240,N,+0071,1","99999,9,08021,1","7,1,029,1,+999,9",,,"SYN06456586 32666 10901 10167 20053 38021 57029 81/// 333 05105 20071=",
"56586099999","2019-03-13T09:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","360,1,N,0050,1","99999,9,9,N","017000,1,9,9","+0115,1","+0068,1","99999,9",,,,,,,,,,,"99999,9,08021,1","4,1,000,1,+999,9",,,"SYN05256586 32967 03605 10115 20068 38021 54000 333 00252=",
"56586099999","2019-03-13T18:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","360,1,N,0030,1","00240,1,W,N","030000,1,9,9","+0071,1","+0037,1","99999,9",,,,,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9","120,M,+0190,1","99999,9,08118,1","2,1,003,1,+999,9",,,"SYN05856586 32/80 93603 10071 20037 38118 52003 333 00800 10190=",
"56586099999","2019-03-13T21:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","360,1,N,0040,1","00240,1,W,N","030000,1,9,9","+0065,1","+0035,1","99999,9",,,,,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9",,"99999,9,08105,1","7,1,013,1,+999,9",,,"SYN05256586 32/80 93604 10065 20035 38105 57013 333 00851=",
"56586099999","2019-03-14T00:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","140,1,N,0010,1","99999,9,9,N","016000,1,9,9","+0062,1","+0048,1","99999,9",,,,,"08,1,+00450,1,99,9",,,"9,MSL   ,+99999,+99999","08,99,1,08,1,99,9,00450,1,99,9,99,9",,"99999,9,08114,1","2,1,009,1,+999,9",,,"SYN05856586 32466 81401 10062 20048 38114 52009 88/// 333 00751=",
"56586099999","2019-03-14T03:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","029000,1,9,9","+0070,1","+0038,1","99999,9",,,,,"08,1,+00450,1,99,9",,,"9,MSL   ,+99999,+99999","08,99,1,08,1,99,9,00450,1,99,9,99,9",,"99999,9,08121,1","2,1,007,1,+999,9",,,"SYN04856586 32479 80000 10070 20038 38121 52007 88///=",
"56586099999","2019-03-14T06:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","200,1,N,0010,1","99999,9,9,N","015000,1,9,9","+0084,1","+0040,1","99999,9",,,,,"08,1,+00450,1,99,9",,,"9,MSL   ,+99999,+99999","08,99,1,08,1,99,9,00450,1,99,9,99,9","240,N,+0061,1","99999,9,08095,1","7,1,026,1,+999,9",,,"SYN06456586 32465 82001 10084 20040 38095 57026 88/// 333 00758 20061=",
"56586099999","2019-03-14T09:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","020,1,N,0010,1","99999,9,9,N","017000,1,9,9","+0087,1","+0045,1","99999,9",,,,,"08,1,+00450,1,99,9",,,"9,MSL   ,+99999,+99999","08,99,1,08,1,99,9,00450,1,99,9,99,9",,"99999,9,08073,1","7,1,022,1,+999,9",,,"SYN05856586 32467 80201 10087 20045 38073 57022 88/// 333 00553=",
"56586099999","2019-03-14T12:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","360,1,N,0020,1","99999,9,9,N","030000,1,9,9","+0061,1","+0039,1","99999,9",,,,,"08,1,+00450,1,99,9",,,"9,MSL   ,+99999,+99999","08,99,1,08,1,99,9,00450,1,99,9,99,9",,"99999,9,08089,1","2,1,016,1,+999,9",,,"SYN05856586 32480 83602 10061 20039 38089 52016 88/// 333 00152=",
"56586099999","2019-03-14T18:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","360,1,N,0020,1","00240,1,W,N","013000,1,9,9","+0031,1","+0018,1","99999,9",,,,,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9","120,M,+0091,1","99999,9,08125,1","2,1,004,1,+999,9",,,"SYN05856586 32/63 93602 10031 20018 38125 52004 333 00154 10091=",
"56586099999","2019-03-14T21:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","360,1,N,0020,1","00240,1,W,N","030000,1,9,9","+0030,1","+0011,1","99999,9",,,,,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9",,"99999,9,08119,1","7,1,006,1,+999,9",,,"SYN05256586 32/80 93602 10030 20011 38119 57006 333 00154=",
"56586099999","2019-03-15T00:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","340,1,N,0020,1","99999,9,9,N","030000,1,9,9","+0030,1","+0002,1","99999,9","12,0000,9,1","24,0000,9,1",,,"08,1,+00450,1,99,9",,,"9,MSL   ,+99999,+99999","08,99,1,08,1,99,9,00450,1,99,9,99,9",,"99999,9,08134,1","2,1,015,1,+999,9",,,"SYN07656586 12480 83402 10030 20002 38134 52015 69902 88/// 333 00253 30040 79999=","Q01  00002PRCP12Q02  00002PRCP24"
"56586099999","2019-03-15T03:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","110,1,N,0010,1","99999,9,9,N","012000,1,9,9","+0034,1","+0019,1","99999,9",,,,,"08,1,+00450,1,99,9",,,"9,MSL   ,+99999,+99999","08,99,1,08,1,99,9,00450,1,99,9,99,9",,"99999,9,08139,1","2,1,005,1,+999,9",,,"SYN04856586 32462 81101 10034 20019 38139 52005 88///=",
"56586099999","2019-03-15T06:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","160,1,N,0010,1","99999,9,9,N","008000,1,9,9","+0040,1","+0027,1","99999,9",,,,,"08,1,+00450,1,99,9",,,"9,MSL   ,+99999,+99999","08,99,1,08,1,99,9,00450,1,99,9,99,9","240,N,+0027,1","99999,9,08110,1","7,1,029,1,+999,9",,,"SYN06456586 32458 81601 10040 20027 38110 57029 88/// 333 00254 20027=",
"56586099999","2019-03-15T09:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","110,1,N,0010,1","99999,9,9,N","020000,1,9,9","+0048,1","+0023,1","99999,9",,,,,"08,1,+00450,1,99,9",,,"9,MSL   ,+99999,+99999","08,99,1,08,1,99,9,00450,1,99,9,99,9",,"99999,9,08080,1","7,1,030,1,+999,9",,,"SYN05856586 32470 81101 10048 20023 38080 57030 88/// 333 00154=",
"56586099999","2019-03-15T12:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","360,1,N,0010,1","99999,9,9,N","021000,1,9,9","+0049,1","+0021,1","99999,9",,,,,"08,1,+00450,1,99,9",,,"9,MSL   ,+99999,+99999","08,99,1,08,1,99,9,00450,1,99,9,99,9",,"99999,9,08073,1","7,1,007,1,+999,9",,,"SYN05856586 32471 83601 10049 20021 38073 57007 88/// 333 05251=",
"56586099999","2019-03-15T18:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","360,1,N,0020,1","00240,1,W,N","030000,1,9,9","+0033,1","+0018,1","99999,9",,,,,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9","120,M,+0051,1","99999,9,08083,1","7,1,002,1,+999,9",,,"SYN05856586 32/80 93602 10033 20018 38083 57002 333 05400 10051=",
"56586099999","2019-03-15T21:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","020,1,N,0020,1","00240,1,W,N","030000,1,9,9","+0031,1","+0016,1","99999,9",,,,,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9",,"99999,9,08075,1","7,1,008,1,+999,9",,,"SYN05256586 32/80 90202 10031 20016 38075 57008 333 05400=",
"56586099999","2019-03-16T03:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","360,1,N,0010,1","00450,1,C,9","011000,1,9,9","+0056,1","+0024,1","99999,9","06,9999,9,9","24,9999,9,9",,,"08,1,+00450,1,10,1","99,9,+99999,9,10,1","99,9,+99999,9,10,1","9,MSL   ,+99999,+99999","08,99,1,08,1,99,9,00450,1,99,9,99,9",,"99999,9,08091,1","2,1,006,1,+999,9",,,"SYN004BUFR",
"56586099999","2019-03-16T09:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","020,1,N,0030,1","99999,9,9,N","020000,1,9,9","+0084,1","+0038,1","99999,9",,,,,"07,1,+00450,1,99,9",,,"9,MSL   ,+99999,+99999","07,99,1,07,1,99,9,00450,1,99,9,99,9",,"99999,9,08048,1","7,1,019,1,+999,9",,,"SYN05856586 32470 70203 10084 20038 38048 57019 87/// 333 05304=",
"56586099999","2019-03-16T12:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","360,1,N,0030,1","99999,9,9,N","025000,1,9,9","+0055,1","+0032,1","99999,9",,,,,"08,1,+00450,1,99,9",,,"9,MSL   ,+99999,+99999","08,99,1,08,1,99,9,00450,1,99,9,99,9",,"99999,9,08063,1","2,1,015,1,+999,9",,,"SYN05856586 32475 83603 10055 20032 38063 52015 88/// 333 05101=",
"56586099999","2019-03-16T18:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","999,9,C,9999,9","00240,1,W,N","016000,1,9,9","+0043,1","+0030,1","99999,9",,,,,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9","120,M,+0101,1","99999,9,08077,1","7,1,006,1,+999,9",,,"SYN05856586 32/66 90000 10043 20030 38077 57006 333 05101 10101=",
"56586099999","2019-03-16T21:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","360,1,N,0000,1","99999,9,9,9","030000,1,9,9","+0042,1","+0026,1","99999,9","06,9999,9,9","24,9999,9,9",,,,,,,,,"99999,9,08068,1","7,1,009,1,-010,1",,,"SYN004BUFR",
"56586099999","2019-03-17T00:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","340,1,N,0010,1","99999,9,9,N","011000,1,9,9","+0041,1","+0034,1","99999,9","12,0000,9,1","24,0000,9,1",,,"08,1,+00450,1,99,9",,,"9,MSL   ,+99999,+99999","08,99,1,08,1,99,9,00450,1,99,9,99,9",,"99999,9,08076,1","2,1,008,1,+999,9",,,"SYN07056586 12461 83401 10041 20034 38076 52008 69902 88/// 333 05101 79999=","Q01  00002PRCP12Q02  00002PRCP24"
"56586099999","2019-03-17T03:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","019000,1,9,9","+0067,1","+0031,1","99999,9",,,,,"08,1,+00450,1,99,9",,,"9,MSL   ,+99999,+99999","08,99,1,08,1,99,9,00450,1,99,9,99,9",,"99999,9,08080,1","2,1,004,1,+999,9",,,"SYN04856586 32469 80000 10067 20031 38080 52004 88///=",
"56586099999","2019-03-17T06:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","360,1,N,0010,1","22000,1,9,N","018000,1,9,9","+0122,1","+0037,1","99999,9",,,,,"02,1,+01250,1,99,9",,,"9,MSL   ,+99999,+99999","02,99,1,02,1,99,9,01250,1,99,9,99,9","240,N,+0041,1","99999,9,08051,1","7,1,029,1,+999,9",,,"SYN06456586 32668 23601 10122 20037 38051 57029 82/// 333 05203 20041=",
"56586099999","2019-03-17T09:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","040,1,N,0040,1","99999,9,9,N","022000,1,9,9","+0123,1","+0050,1","99999,9",,,,,,,,,,,"99999,9,08029,1","7,1,022,1,+999,9",,,"SYN05256586 32972 00404 10123 20050 38029 57022 333 05204=",
"56586099999","2019-03-17T12:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","340,1,N,0020,1","22000,1,9,N","019000,1,9,9","+0061,1","+0044,1","99999,9",,,,,"01,1,+00450,1,99,9",,,"9,MSL   ,+99999,+99999","01,99,1,01,1,99,9,00450,1,99,9,99,9",,"99999,9,08055,1","2,1,026,1,+999,9",,,"SYN05856586 32469 13402 10061 20044 38055 52026 81/// 333 05101=",
"56586099999","2019-03-17T18:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","340,1,N,0010,1","00240,1,W,N","029000,1,9,9","+0061,1","+0041,1","99999,9",,,,,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9","120,M,+0145,1","99999,9,08076,1","7,1,008,1,+999,9",,,"SYN05856586 32/79 93401 10061 20041 38076 57008 333 00002 10145=",
"56586099999","2019-03-17T21:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","999,9,C,9999,9","00240,1,W,N","023000,1,9,9","+0060,1","+0042,1","99999,9",,,,,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9",,"99999,9,08063,1","7,1,013,1,+999,9",,,"SYN05256586 32/73 90000 10060 20042 38063 57013 333 05102=",
"56586099999","2019-03-18T00:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","360,1,N,0010,1","99999,9,9,N","016000,1,9,9","+0050,1","+0043,1","99999,9",,,,,"07,1,+00800,1,99,9",,,"9,MSL   ,+99999,+99999","07,99,1,07,1,99,9,00800,1,99,9,99,9",,"99999,9,08060,1","7,1,003,1,+999,9",,,"SYN06456586 32566 73601 10050 20043 38060 57003 87/// 333 05201 30027=",
"56586099999","2019-03-18T03:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","017000,1,9,9","+0113,1","+0043,1","99999,9",,,,,,,,,,,"99999,9,08065,1","2,1,005,1,+999,9",,,"SYN04256586 32967 00000 10113 20043 38065 52005=",
"56586099999","2019-03-18T06:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","110,1,N,0010,1","99999,9,9,N","022000,1,9,9","+0197,1","+0034,1","99999,9",,,,,,,,,,"240,N,+0042,1","99999,9,08028,1","7,1,037,1,+999,9",,,"SYN05856586 32972 01101 10197 20034 38028 57037 333 05208 20042=",
"56586099999","2019-03-18T09:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","220,1,N,0030,1","22000,1,9,N","030000,1,9,9","+0245,1","-0029,1","99999,9",,,,,"01,1,+99999,9,99,9",,,"9,MSL   ,+99999,+99999","01,99,1,01,1,99,9,99999,9,99,9,99,9",,"99999,9,07989,1","7,1,039,1,+999,9",,,"SYN05856586 32980 12203 10245 21029 37989 57039 81/// 333 05412=",
"56586099999","2019-03-18T12:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","020,1,N,0020,1","22000,1,9,N","018000,1,9,9","+0110,2","+0057,1","99999,9",,,,,"01,1,+01250,1,99,9",,,"9,MSL   ,+99999,+99999","01,99,1,01,1,99,9,01250,1,99,9,99,9",,"99999,9,08007,1","2,1,018,1,+999,9",,,"SYN05856586 32668 10202 10110 20057 38007 52018 81/// 333 05505=",
"56586099999","2019-03-18T18:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","250,1,N,0010,1","00240,1,W,N","012000,1,9,9","+0060,1","+0051,1","99999,9",,,,,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9","120,M,+0247,1","99999,9,07998,1","7,1,015,1,+999,9",,,"SYN05856586 32/62 92501 10060 20051 37998 57015 333 05800 10247=",
"56586099999","2019-03-18T21:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","250,1,N,0020,1","00240,1,W,N","011000,1,9,9","+0061,1","+0049,1","99999,9",,,,,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9",,"99999,9,07980,1","7,1,018,1,+999,9",,,"SYN05256586 32/61 92502 10061 20049 37980 57018 333 05800=",
"56586099999","2019-03-19T00:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","140,1,N,0020,1","22000,1,9,N","023000,1,9,9","+0144,1","+0010,1","99999,9",,,,,"02,1,+01250,1,99,9",,,"9,MSL   ,+99999,+99999","02,99,1,02,1,99,9,01250,1,99,9,99,9",,"99999,9,07983,1","2,1,003,1,+999,9",,,"SYN06456586 32673 21402 10144 20010 37983 52003 82/// 333 05809 30031=",
"56586099999","2019-03-19T03:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","200,1,N,0060,1","22000,1,9,N","024000,1,9,9","+0192,1","+0030,1","99999,9",,,,,"02,1,+01250,1,99,9",,,"9,MSL   ,+99999,+99999","02,99,1,02,1,99,9,01250,1,99,9,99,9",,"99999,9,07981,1","7,1,002,1,+999,9",,,"SYN06456586 32674 22006 10192 20030 37981 57002 82/// 333 91119 91520=",
"56586099999","2019-03-19T06:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","200,1,N,0110,1","22000,1,9,N","030000,1,9,9","+0208,1","-0023,1","99999,9",,,,,"02,1,+01250,1,99,9",,,"9,MSL   ,+99999,+99999","02,99,1,02,1,99,9,01250,1,99,9,99,9","240,N,+0051,1","99999,9,07958,1","7,1,023,1,+999,9",,"3,99,0190,1,200","SYN07656586 32680 22011 10208 21023 37958 57023 82/// 333 05701 20051 91119 91520=",
"56586099999","2019-03-19T09:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","200,1,N,0060,1","22000,1,9,N","030000,1,9,9","+0186,1","+0020,1","99999,9",,,,,"01,1,+01250,1,99,9",,,"9,MSL   ,+99999,+99999","01,99,1,01,1,99,9,01250,1,99,9,99,9",,"99999,9,07947,1","7,1,011,1,+999,9",,,"SYN05856586 32680 12006 10186 20020 37947 57011 81/// 333 05456=",
"56586099999","2019-03-19T12:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","200,1,N,0080,1","99999,9,9,N","030000,1,9,9","+0170,1","+0010,1","99999,9",,,,,,,,,,,"99999,9,07954,1","2,1,007,1,+999,9",,,"SYN05256586 32480 02008 10170 20010 37954 52007 333 05506=",
"56586099999","2019-03-19T18:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","180,1,N,0030,1","00240,1,W,N","030000,1,9,9","+0142,1","-0006,1","99999,9",,,,,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9","120,M,+0215,1","99999,9,07985,1","2,1,001,1,+999,9",,,"SYN05856586 32/80 91803 10142 21006 37985 52001 333 05108 10215=",
"56586099999","2019-03-19T21:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","180,1,N,0020,1","99999,9,9,9","030000,1,9,9","+0136,1","-0004,1","99999,9","06,9999,9,9","24,9999,9,9",,,,,,,,,"99999,9,07989,1","2,1,004,1,+010,1",,,"SYN004BUFR",
"56586099999","2019-03-20T00:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","014000,1,9,9","+0095,1","+0012,1","99999,9",,,,,"06,1,+01250,1,99,9",,,"9,MSL   ,+99999,+99999","06,99,1,06,1,99,9,01250,1,99,9,99,9",,"99999,9,08006,1","2,1,017,1,+999,9",,,"SYN06456586 32664 60000 10095 20012 38006 52017 86/// 333 00255 30036=",
"56586099999","2019-03-20T03:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","200,1,N,0040,1","99999,9,9,N","030000,1,9,9","+0187,1","-0007,1","99999,9",,,,,,,,,,,"99999,9,08009,1","2,1,003,1,+999,9",,,"SYN04256586 32680 02004 10187 21007 38009 52003=",
"56586099999","2019-03-20T06:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","200,1,N,0060,1","99999,9,9,N","030000,1,9,9","+0223,1","-0017,1","99999,9",,,,,,,,,,"240,N,+0075,1","99999,9,07981,1","7,1,028,1,+999,9",,,"SYN05856586 32680 02006 10223 21017 37981 57028 333 00202 20075=",
"56586099999","2019-03-20T09:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","200,1,N,0060,1","99999,9,9,N","030000,1,9,9","+0219,1","-0008,1","99999,9",,,,,"07,1,+01250,1,99,9",,,"9,MSL   ,+99999,+99999","07,99,1,07,1,99,9,01250,1,99,9,99,9",,"99999,9,07966,1","7,1,015,1,+999,9",,,"SYN05856586 32680 72006 10219 21008 37966 57015 87/// 333 00203=",
"56586099999","2019-03-20T12:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","220,1,N,0020,1","99999,9,9,N","030000,1,9,9","+0159,1","+0037,1","99999,9",,,,,,,,,,,"99999,9,07985,1","2,1,019,1,+999,9",,,"SYN05256586 32680 02202 10159 20037 37985 52019 333 00351=",
"56586099999","2019-03-20T18:00:00","4","27.3333333","103.75","1950.0","ZHAOTONG, CH","FM-12","99999","V020","200,1,N,0020,1","00240,1,W,N","030000,1,9,9","+0141,1","-0004,1","99999,9",,,,,,,,,"09,99,1,99,9,99,9,99999,9,99,9,99,9","120,M,+0233,1","99999,9,07988,1","4,1,000,1,+999,9",,,"SYN05856586 32/80 92002 10141 21004 37988 54000 333 00000 10233=",
